"uri","height","weight"
"http://dbpedia.org/resource/Novruz_Temrezov","173.0","84.0"
"http://dbpedia.org/resource/Nunzio_(wrestler)","167.64000000000001","84.8232"
"http://dbpedia.org/resource/Nygma_(wrestler)","173.0","80.0"
"http://dbpedia.org/resource/Nyla_Rose","170.18","83.916"
"http://dbpedia.org/resource/ODB_(wrestler)","167.64000000000001","58.968"
"http://dbpedia.org/resource/Octagoncito","133.0","46.0"
"http://dbpedia.org/resource/Octagoncito_(AAA)","147.0","62.0"
"http://dbpedia.org/resource/Octagón","173.0","86.0"
"http://dbpedia.org/resource/Octavio_Gaona","173.0","89.0"
"http://dbpedia.org/resource/Odyssey_Jones","195.57999999999998","183.708"
"http://dbpedia.org/resource/Oficial_911","173.0","84.0"
"http://dbpedia.org/resource/Oficial_AK-47","176.0","86.0"
"http://dbpedia.org/resource/Oficial_Factor","180.0","102.0"
"http://dbpedia.org/resource/Oficial_Fierro","173.0","83.0"
"http://dbpedia.org/resource/Oficial_Rayan","181.0","86.0"
"http://dbpedia.org/resource/Oficial_Spartan","180.0","98.0"
"http://dbpedia.org/resource/Ole_Anderson","185.42","115.668"
"http://dbpedia.org/resource/Oleg_Karavayev","161.0","57.0"
"http://dbpedia.org/resource/Oleg_Kryoka","187.0","96.0"
"http://dbpedia.org/resource/Olegk_Motsalin","174.0","74.0"
"http://dbpedia.org/resource/Oleksandr_Chernetskyi","190.0","120.0"
"http://dbpedia.org/resource/Oleksandr_Daragan","180.0","84.0"
"http://dbpedia.org/resource/Olesya_Zamula","163.0","63.0"
"http://dbpedia.org/resource/Oliver_Humperdink","177.8","114.3072"
"http://dbpedia.org/resource/Olímpico","180.0","92.0"
"http://dbpedia.org/resource/Omar_Amir","185.42","102.06"
"http://dbpedia.org/resource/Omar_Atlas","177.8","108.864"
"http://dbpedia.org/resource/Omid_Norouzi","174.0","66.0"
"http://dbpedia.org/resource/Omos","220.98","181.44"
"http://dbpedia.org/resource/One_Man_Gang","205.74","204.12"
"http://dbpedia.org/resource/Oney_Lorcan","185.42","86.184"
"http://dbpedia.org/resource/Onno_Boelee","185.42","125.0"
"http://dbpedia.org/resource/Onryo_(wrestler)","173.0","89.0"
"http://dbpedia.org/resource/Onyx_(wrestler)","177.8","98.4312"
"http://dbpedia.org/resource/Reno_(wrestler)","182.88","108.864"
"http://dbpedia.org/resource/Reno_Riggins","180.34","103.8744"
"http://dbpedia.org/resource/René_Duprée","190.5","117.936"
"http://dbpedia.org/resource/René_Guajardo","169.0","68.0"
"http://dbpedia.org/resource/Rey_Bucanero","178.0","94.0"
"http://dbpedia.org/resource/Rey_Cometa","172.0","83.0"
"http://dbpedia.org/resource/Rey_Escorpión","175.0","95.0"
"http://dbpedia.org/resource/Rey_Misterio","175.0","98.0"
"http://dbpedia.org/resource/Rey_Mysterio","167.64000000000001","79.38"
"http://dbpedia.org/resource/Reza_Atri","163.0","60.0"
"http://dbpedia.org/resource/Reza_Yazdani","172.0","97.0"
"http://dbpedia.org/resource/Rhett_Titus","187.96","104.328"
"http://dbpedia.org/resource/Rhonda_Sing","172.72","117.936"
"http://dbpedia.org/resource/Ri_Jong-myong","164.0","60.0"
"http://dbpedia.org/resource/Ric_Byrne","185.42","113.4"
"http://dbpedia.org/resource/Ric_Converse","185.42","102.06"
"http://dbpedia.org/resource/Ric_Drasin","182.88","100.6992"
"http://dbpedia.org/resource/Ricardo_Roberty","172.0","74.0"
"http://dbpedia.org/resource/Ricardo_Rodriguez_(wrestler)","182.88","102.06"
"http://dbpedia.org/resource/Rich_Swann","172.72","90.72"
"http://dbpedia.org/resource/Richard_Charland","180.34","122.9256"
"http://dbpedia.org/resource/Richard_Holliday","190.5","107.5032"
"http://dbpedia.org/resource/Richard_Parkyn","182.88","106.596"
"http://dbpedia.org/resource/Richard_Slinger","180.34","98.8848"
"http://dbpedia.org/resource/Richie_Steamboat","187.96","96.6168"
"http://dbpedia.org/resource/Rick_Bognar","198.12","123.3792"
"http://dbpedia.org/resource/Rick_Fuller","195.57999999999998","147.42"
"http://dbpedia.org/resource/Rick_Link","190.5","157.8528"
"http://dbpedia.org/resource/Rick_Martel","182.88","104.328"
"http://dbpedia.org/resource/Rick_McGraw","170.18","106.596"
"http://dbpedia.org/resource/Rick_Michaels","182.88","106.1424"
"http://dbpedia.org/resource/Rick_Rude","190.5","114.3072"
"http://dbpedia.org/resource/Rick_Steiner","180.34","127.008"
"http://dbpedia.org/resource/Rickey_Shane_Page","195.57999999999998","127.9152"
"http://dbpedia.org/resource/Ricky_Banderas","185.42","111.132"
"http://dbpedia.org/resource/Ricky_Blues","182.88","104.7816"
"http://dbpedia.org/resource/Ricky_Fuji","173.0","96.0"
"http://dbpedia.org/resource/Ricky_Hunter","177.8","107.5032"
"http://dbpedia.org/resource/Ricky_Landell","185.42","96.1632"
"http://dbpedia.org/resource/Ricky_Lawless","185.42","117.0288"
"http://dbpedia.org/resource/Ricky_Mandel","182.88","84.3696"
"http://dbpedia.org/resource/Ricky_Marvin","169.0","79.0"
"http://dbpedia.org/resource/Ricky_Morton","180.34","103.4208"
"http://dbpedia.org/resource/Ricky_Reyes","175.26","87.0912"
"http://dbpedia.org/resource/Ricky_Rice","187.96","106.596"
"http://dbpedia.org/resource/Ricky_Santana","177.8","106.596"
"http://dbpedia.org/resource/Ricky_Starks","182.88","88.452"
"http://dbpedia.org/resource/Ricky_Steamboat","177.8","106.596"
"http://dbpedia.org/resource/Ricky_Vega","185.42","117.936"
"http://dbpedia.org/resource/Rico_Constantino","182.88","104.328"
"http://dbpedia.org/resource/Rico_Suave_(wrestler)","182.88","124.74"
"http://dbpedia.org/resource/Ricochet_(wrestler)","175.26","85.2768"
"http://dbpedia.org/resource/Riddick_Moss","190.5","111.132"
"http://dbpedia.org/resource/Riho","155.0","45.0"
"http://dbpedia.org/resource/Riki_Choshu","184.0","120.0"
"http://dbpedia.org/resource/Rikidōzan","175.0","110.0"
"http://dbpedia.org/resource/Rikishi_(wrestler)","185.42","192.78"
"http://dbpedia.org/resource/Rina_Shingaki","161.0","57.0"
"http://dbpedia.org/resource/Rina_Yamashita","165.0","77.0"
"http://dbpedia.org/resource/Ringo_Mendoza","170.0","92.0"
"http://dbpedia.org/resource/Rinku_Singh","193.04","125.0"
"http://dbpedia.org/resource/Rio_Watari","163.0","63.0"
"http://dbpedia.org/resource/Rip_Hawk","175.26","108.864"
"http://dbpedia.org/resource/Rip_Morgan","190.5","124.74"
"http://dbpedia.org/resource/Rip_Oliver","182.88","94.8024"
"http://dbpedia.org/resource/Risa_Sera","167.0","60.0"
"http://dbpedia.org/resource/Road_Dogg","185.42","109.3176"
"http://dbpedia.org/resource/Road_Warrior_Animal","185.42","129.276"
"http://dbpedia.org/resource/Road_Warrior_Hawk","190.5","124.74"
"http://dbpedia.org/resource/Roadblock_(wrestler)","208.28","170.1"
"http://dbpedia.org/resource/Roadkill_(wrestler)","182.88","146.5128"
"http://dbpedia.org/resource/Rob_Conway","187.96","104.328"
"http://dbpedia.org/resource/Rob_Terry","195.57999999999998","135.6264"
"http://dbpedia.org/resource/Rob_Van_Dam","182.88","106.596"
"http://dbpedia.org/resource/Robbie_Brookside","190.5","109.3176"
"http://dbpedia.org/resource/Robbie_Dynamite","152.4","94.8024"
"http://dbpedia.org/resource/Robbie_Eagles","177.8","79.8336"
"http://dbpedia.org/resource/Robbie_Ellis","170.18","81.648"
"http://dbpedia.org/resource/Robbie_Rage","177.8","115.2144"
"http://dbpedia.org/resource/Robert_Bruce_(wrestler)","182.88","125.1936"
"http://dbpedia.org/resource/Robert_Dreissker","180.0","134.0"
"http://dbpedia.org/resource/Robert_Fuller_(wrestler)","195.57999999999998","108.864"
"http://dbpedia.org/resource/Robert_Gibson_(wrestler)","180.34","102.06"
"http://dbpedia.org/resource/Robert_Hickmott","186.0","81.0"
"http://dbpedia.org/resource/Robert_Rosengren","177.0","74.0"
"http://dbpedia.org/resource/Robert_Stone_(wrestler)","180.34","91.1736"
"http://dbpedia.org/resource/Robert_Swenson","193.04","183.708"
"http://dbpedia.org/resource/Rocco_Rock","187.96","113.4"
"http://dbpedia.org/resource/Rochelle_Loewen","165.1","54.432"
"http://dbpedia.org/resource/Rockford_(wrestler)","182.88","97.0704"
"http://dbpedia.org/resource/Rockin'_Rebel","182.88","111.132"
"http://dbpedia.org/resource/Rockin'_Robin_(wrestler)","172.72","61.6896"
"http://dbpedia.org/resource/Rocky_Hata","192.0","108.0"
"http://dbpedia.org/resource/Rocky_Johnson","187.96","110.2248"
"http://dbpedia.org/resource/Rocky_King","185.42","99.792"
"http://dbpedia.org/resource/Rocky_Reynolds","167.64000000000001","97.524"
"http://dbpedia.org/resource/Simply_Luscious","167.64000000000001","58.968"
"http://dbpedia.org/resource/Sin_Cara","170.18","89.8128"
"http://dbpedia.org/resource/Sinn_Bodhi","187.96","106.1424"
"http://dbpedia.org/resource/Sirelda","177.8","90.72"
"http://dbpedia.org/resource/Siva_Afi","177.8","108.864"
"http://dbpedia.org/resource/Skandor_Akbar","187.96","105.2352"
"http://dbpedia.org/resource/Skayde","170.0","87.0"
"http://dbpedia.org/resource/Ski_Hi_Lee","200.66","127.008"
"http://dbpedia.org/resource/Skip_Young_(wrestler)","185.42","99.792"
"http://dbpedia.org/resource/Skull_Murphy","185.42","120.204"
"http://dbpedia.org/resource/Sky_Low_Low","106.68","39.0096"
"http://dbpedia.org/resource/Skándalo","169.0","96.0"
"http://dbpedia.org/resource/Slavcho_Chervenkov","184.0","100.0"
"http://dbpedia.org/resource/Slick_(wrestling)","193.04","81.648"
"http://dbpedia.org/resource/Slyck_Wagner_Brown","187.96","106.596"
"http://dbpedia.org/resource/Smash_(wrestler)","187.96","132.4512"
"http://dbpedia.org/resource/Smith_Hart","177.8","100.2456"
"http://dbpedia.org/resource/Snot_Dudley","187.96","114.7608"
"http://dbpedia.org/resource/SoCal_Val","170.18","47.628"
"http://dbpedia.org/resource/Sofia_Mattsson","164.0","53.0"
"http://dbpedia.org/resource/Soldat_Ustinov","195.57999999999998","142.884"
"http://dbpedia.org/resource/Solo_Darling","160.02","58.968"
"http://dbpedia.org/resource/Soma_Takao","172.72","78.0192"
"http://dbpedia.org/resource/Sombrita","155.0","65.0"
"http://dbpedia.org/resource/Soner_Sucu","166.0","60.0"
"http://dbpedia.org/resource/Sonjay_Dutt","172.72","87.9984"
"http://dbpedia.org/resource/Sonny_Fargo","182.88","107.9568"
"http://dbpedia.org/resource/Sonny_Kiss","172.72","84.8232"
"http://dbpedia.org/resource/Sonny_Siaki","185.42","109.7712"
"http://dbpedia.org/resource/Sonoko_Kato","158.0","65.0"
"http://dbpedia.org/resource/Sonya_Deville","170.18","58.968"
"http://dbpedia.org/resource/Sosay","167.64000000000001","58.0608"
"http://dbpedia.org/resource/Soslan_Andiyev","194.0","125.0"
"http://dbpedia.org/resource/Soslan_Gattsiev","176.0","84.0"
"http://dbpedia.org/resource/Sosuke_Takatani","178.0","88.0"
"http://dbpedia.org/resource/Soulman_Alex_G","152.4","99.792"
"http://dbpedia.org/resource/Kagetsu","160.02","61.6896"
"http://dbpedia.org/resource/Joseph_Conners__Joseph_Conners__1","185.42","86.184"
"http://dbpedia.org/resource/Larry_Hennig__Larry_Hennig__1","185.42","124.74"
"http://dbpedia.org/resource/Lash_LeRoux__Lash_LeRoux__1","177.8","97.524"
"http://dbpedia.org/resource/Alison_Skipper","172.72","53.5248"
"http://dbpedia.org/resource/Ophidian_(wrestler)","172.72","74.844"
"http://dbpedia.org/resource/Orange_Cassidy","177.8","73.0296"
"http://dbpedia.org/resource/Orlando_Huacón","169.0","66.0"
"http://dbpedia.org/resource/Orlando_Jordan","193.04","116.5752"
"http://dbpedia.org/resource/Oro_(wrestler)","177.0","88.0"
"http://dbpedia.org/resource/Osamu_Kido","180.0","105.0"
"http://dbpedia.org/resource/Osamu_Nishimura","185.0","105.0"
"http://dbpedia.org/resource/Osamu_Watanabe","160.0","63.0"
"http://dbpedia.org/resource/Osman_Duraliev","185.0","125.0"
"http://dbpedia.org/resource/Otis_(wrestler)","177.8","149.688"
"http://dbpedia.org/resource/Otto_Lasanen","166.0","62.0"
"http://dbpedia.org/resource/Otto_Schwanz","195.57999999999998","130.1832"
"http://dbpedia.org/resource/Otto_Wanz","0.0","170.0"
"http://dbpedia.org/resource/Outback_Jack_(wrestler)","195.57999999999998","136.08"
"http://dbpedia.org/resource/Owen_Hart","177.8","102.9672"
"http://dbpedia.org/resource/Ox_Baker","190.5","158.76"
"http://dbpedia.org/resource/P.N._News","187.96","182.8008"
"http://dbpedia.org/resource/PB_Smooth","205.74","117.936"
"http://dbpedia.org/resource/PJ_Black","182.88","96.6168"
"http://dbpedia.org/resource/Pablo_Márquez_(wrestler)","173.0","83.0"
"http://dbpedia.org/resource/Pac_(wrestler)","172.72","87.9984"
"http://dbpedia.org/resource/Pagano_(wrestler)","190.0","106.0"
"http://dbpedia.org/resource/Paige_(wrestler)","172.72","54.432"
"http://dbpedia.org/resource/Pak_Song","198.12","121.5648"
"http://dbpedia.org/resource/Pampero_Firpo","172.72","104.328"
"http://dbpedia.org/resource/Pantera_(wrestler)","171.0","85.0"
"http://dbpedia.org/resource/Pantera_Sureña","155.0","60.0"
"http://dbpedia.org/resource/Vicki_Williams","160.0","63.0"
"http://dbpedia.org/resource/Vickie_Guerrero","162.56","63.9576"
"http://dbpedia.org/resource/Vicky_Swain","167.64000000000001","58.968"
"http://dbpedia.org/resource/Victor_Dolipschi","186.0","150.0"
"http://dbpedia.org/resource/Victor_Rivera_(wrestler)","185.42","107.0496"
"http://dbpedia.org/resource/Viktar_Sasunouski","180.0","80.0"
"http://dbpedia.org/resource/Viktor_(wrestler)","187.96","99.3384"
"http://dbpedia.org/resource/Viktor_Igumenov","178.0","74.0"
"http://dbpedia.org/resource/Villano_I","175.0","88.0"
"http://dbpedia.org/resource/Villano_II","170.0","84.0"
"http://dbpedia.org/resource/Villano_III","170.0","96.0"
"http://dbpedia.org/resource/Villano_III_Jr.","172.0","82.0"
"http://dbpedia.org/resource/Villano_IV","180.0","100.0"
"http://dbpedia.org/resource/Villano_V","173.0","100.0"
"http://dbpedia.org/resource/Vin_Gerard","177.8","74.3904"
"http://dbpedia.org/resource/Vince_Russo","187.96","99.792"
"http://dbpedia.org/resource/Vincent_Aka-Akesse","180.0","96.0"
"http://dbpedia.org/resource/Vincenzo_Grassi","157.0","52.0"
"http://dbpedia.org/resource/Vincenzo_Maenza","160.0","48.0"
"http://dbpedia.org/resource/Vinesh_Phogat","159.0","56.0"
"http://dbpedia.org/resource/Vinny_Dunn","152.4","120.0"
"http://dbpedia.org/resource/Vinny_Marseglia","172.72","85.7304"
"http://dbpedia.org/resource/Violencia","175.0","98.0"
"http://dbpedia.org/resource/Virgil_(wrestler)","180.34","113.4"
"http://dbpedia.org/resource/Virgil_Munteanu","150.0","55.0"
"http://dbpedia.org/resource/Virus_(wrestler)","165.0","79.0"
"http://dbpedia.org/resource/Viscera_(wrestler)","205.74","220.9032"
"http://dbpedia.org/resource/Vito_LoGrasso","187.96","113.4"
"http://dbpedia.org/resource/Vivian_St._John","182.88","63.0504"
"http://dbpedia.org/resource/Vivian_Vachon","162.56","72.576"
"http://dbpedia.org/resource/Vladimir_Kozlov","203.2","136.9872"
"http://dbpedia.org/resource/Vladislav_Metodiev","191.0","84.0"
"http://dbpedia.org/resource/Volador_Jr.","175.0","87.0"
"http://dbpedia.org/resource/Volha_Khilko","161.0","63.0"
"http://dbpedia.org/resource/Volk_Han","190.5","106.596"
"http://dbpedia.org/resource/Vordell_Walker","182.88","102.5136"
"http://dbpedia.org/resource/W._Morrissey","208.28","125.1936"
"http://dbpedia.org/resource/Wade_Barrett","200.66","111.5856"
"http://dbpedia.org/resource/Waka_Tsukiyama","153.0","52.0"
"http://dbpedia.org/resource/Waldo_Von_Erich","182.88","120.204"
"http://dbpedia.org/resource/Wally_Yamaguchi","160.02","62.1432"
"http://dbpedia.org/resource/Walter_(wrestler)","193.04","134.7192"
"http://dbpedia.org/resource/Mike_George_(wrestler)","185.42","124.74"
"http://dbpedia.org/resource/Yuu_(wrestler)","156.0","95.0"
"http://dbpedia.org/resource/Conrad_Kennedy_III__Krimson__1","185.42","106.596"
"http://dbpedia.org/resource/DeAngelo_Williams__DeAngelo_Williams__1","175.26","93.8952"
"http://dbpedia.org/resource/Dennis_Rodman__Dennis_Rodman__1","200.66","99.792"
"http://dbpedia.org/resource/Franco_Columbo__Franco_Columbo__1","173.0","84.0"
"http://dbpedia.org/resource/Yukio_Sakaguchi__Yukio_Sakaguchi__1","178.0","80.0"
"http://dbpedia.org/resource/Vinnie_Ferrari","185.42","113.4"
"http://dbpedia.org/resource/Viva_Van","162.56","63.504"
"http://dbpedia.org/resource/Diana_La_Cazadora__Diana_La_Cazadora__1","163.0","56.0"
"http://dbpedia.org/resource/Dino_Bravo__Dino_Bravo__1","182.88","112.4928"
"http://dbpedia.org/resource/Don_Frye__Don_Frye__1","185.42","109.7712"
"http://dbpedia.org/resource/Dr._Hannibal__Dr._Hannibal__1","175.26","92.988"
"http://dbpedia.org/resource/Dustin_Rhodes__Dustin_Rhodes__1","198.12","105.2352"
"http://dbpedia.org/resource/Dutch_Savage__Dutch_Savage__1","193.04","120.204"
"http://dbpedia.org/resource/Lionheart_(UK_wrestler)__Lionheart__1","185.42","95.2543977"
"http://dbpedia.org/resource/Ghasem_Rezaei","183.0","100.0"
"http://dbpedia.org/resource/Gheorghiță_Ștefan","178.0","89.0"
"http://dbpedia.org/resource/Gholamreza_Takhti","180.0","79.0"
"http://dbpedia.org/resource/Gian_Matteo_Ranzi","168.0","74.0"
"http://dbpedia.org/resource/Gianni_Valletta","192.0","110.0"
"http://dbpedia.org/resource/Giant_Baba","208.28","140.616"
"http://dbpedia.org/resource/Giant_Haystacks","210.82","310.716"
"http://dbpedia.org/resource/Giant_Ochiai","186.0","130.0"
"http://dbpedia.org/resource/Giant_Silva","218.44","174.636"
"http://dbpedia.org/resource/Gigi_Dolin","165.1","51.7104"
"http://dbpedia.org/resource/Gil_Hayes","177.8","112.0392"
"http://dbpedia.org/resource/Gilbert_(wrestler)","187.96","106.596"
"http://dbpedia.org/resource/Gillberg_(wrestler)","182.88","102.9672"
"http://dbpedia.org/resource/Gilles_Poisson","185.42","129.276"
"http://dbpedia.org/resource/Gino_Brito","177.8","108.864"
"http://dbpedia.org/resource/Gino_Hernandez","185.42","108.864"
"http://dbpedia.org/resource/Gino_Martino","177.8","127.008"
"http://dbpedia.org/resource/Giorgi_Gogshelidze","183.0","98.0"
"http://dbpedia.org/resource/Giovanni_Raicevich","172.0","110.0"
"http://dbpedia.org/resource/Gisele_Shaw","170.18","58.968"
"http://dbpedia.org/resource/Giulia_(wrestler)","162.0","55.0"
"http://dbpedia.org/resource/Giuseppe_Bognanni","157.0","52.0"
"http://dbpedia.org/resource/Glacier_(wrestler)","187.96","111.132"
"http://dbpedia.org/resource/Glen_Osbourne","185.42","117.936"
"http://dbpedia.org/resource/Glenn_Kulka","190.5","124.74"
"http://dbpedia.org/resource/Go_Shiozaki","183.0","110.0"
"http://dbpedia.org/resource/Gocha_Tsitsiashvili","180.0","84.0"
"http://dbpedia.org/resource/Golden_Magic","170.0","75.0"
"http://dbpedia.org/resource/Goldie_Rogers","177.8","90.72"
"http://dbpedia.org/resource/Goran_Kasum","181.0","94.0"
"http://dbpedia.org/resource/Gordon_Bertie","165.0","52.0"
"http://dbpedia.org/resource/Gorgeous_George","175.26","97.524"
"http://dbpedia.org/resource/Gorgeous_Matsuno","180.34","74.844"
"http://dbpedia.org/resource/Gorilla_Monsoon","200.66","181.8936"
"http://dbpedia.org/resource/Gory_Guerrero","175.26","95.256"
"http://dbpedia.org/resource/Gota_Ihashi","158.0","110.0"
"http://dbpedia.org/resource/Goya_Kong","170.0","85.0"
"http://dbpedia.org/resource/Grado_(wrestler)","180.34","106.596"
"http://dbpedia.org/resource/Gran_Akuma","175.26","85.2768"
"http://dbpedia.org/resource/Gran_Apache","168.0","86.0"
"http://dbpedia.org/resource/Gran_Cochisse","171.0","90.0"
"http://dbpedia.org/resource/Gran_Guerrero","175.0","95.0"
"http://dbpedia.org/resource/Gran_Hamada","168.0","92.0"
"http://dbpedia.org/resource/Gran_Markus_Jr.","183.0","130.0"
"http://dbpedia.org/resource/Gran_Metalik","175.26","85.7304"
"http://dbpedia.org/resource/Gran_Naniwa","177.0","98.0"
"http://dbpedia.org/resource/Grayson_Waller","190.5","101.6064"
"http://dbpedia.org/resource/Great-O-Khan","188.0","110.0"
"http://dbpedia.org/resource/Great_Kojika","182.88","113.8536"
"http://dbpedia.org/resource/Greg_Anthony_(wrestler)","152.4","102.06"
"http://dbpedia.org/resource/Greg_Bownds","182.88","99.792"
"http://dbpedia.org/resource/Greg_Burridge","185.42","94.8024"
"http://dbpedia.org/resource/Greg_Gagne_(wrestler)","187.96","95.256"
"http://dbpedia.org/resource/Greg_Gibson_(wrestler)","190.0","100.0"
"http://dbpedia.org/resource/Greg_Valentine","182.88","110.2248"
"http://dbpedia.org/resource/Gregg_Groothuis","195.57999999999998","127.008"
"http://dbpedia.org/resource/Gregory_Helms","182.88","97.524"
"http://dbpedia.org/resource/Gregory_Iron","165.1","69.8544"
"http://dbpedia.org/resource/Griff_Garrison","190.5","91.6272"
"http://dbpedia.org/resource/Grigor_Grigoryan","170.0","74.0"
"http://dbpedia.org/resource/Grizzly_Smith","213.36","158.76"
"http://dbpedia.org/resource/Groon_XXX","183.0","115.0"
"http://dbpedia.org/resource/Gu_Guangming_(boxer)","182.88","130.1832"
"http://dbpedia.org/resource/Guanchulo","175.0","80.0"
"http://dbpedia.org/resource/Guerrero_Maya_Jr.","178.0","88.0"
"http://dbpedia.org/resource/Guillermo_Torres_(wrestler)","168.0","60.0"
"http://dbpedia.org/resource/Gustav_Freij","170.0","67.0"
"http://dbpedia.org/resource/Gustavo_Balart","0.0","56.7"
"http://dbpedia.org/resource/Guts_Ishijima","176.0","120.0"
"http://dbpedia.org/resource/Gypsy_Joe","152.4","101.6064"
"http://dbpedia.org/resource/HC_Loc","175.26","88.452"
"http://dbpedia.org/resource/Hack_Meyers","187.96","102.06"
"http://dbpedia.org/resource/Hafize_Şahin","168.0","60.0"
"http://dbpedia.org/resource/Haiat_Farag","153.0","63.0"
"http://dbpedia.org/resource/Hailey_Hatred","177.8","68.04"
"http://dbpedia.org/resource/Haislan_Garcia","175.0","73.0"
"http://dbpedia.org/resource/Haithem_Ben_Alayech","165.0","65.0"
"http://dbpedia.org/resource/Hajime_Ohara","174.0","90.0"
"http://dbpedia.org/resource/Aéreo","159.0","59.0"
"http://dbpedia.org/resource/Ib_Solvang_Hansen","185.42","136.08"
"http://dbpedia.org/resource/Icarus_(wrestler)","177.8","82.5552"
"http://dbpedia.org/resource/Ice_Train_(wrestler)","187.96","142.884"
"http://dbpedia.org/resource/Iceberg_(wrestler)","185.42","174.636"
"http://dbpedia.org/resource/Ida_Mae_Martinez","157.48000000000002","56.7"
"http://dbpedia.org/resource/Ignazio_Fabra","161.0","51.0"
"http://dbpedia.org/resource/Igor_Kupiejew","170.0","75.0"
"http://dbpedia.org/resource/Igor_Rostorotsky","195.0","128.0"
"http://dbpedia.org/resource/Ike_Robin","182.88","117.0"
"http://dbpedia.org/resource/Ikuto_Hidaka","170.0","85.0"
"http://dbpedia.org/resource/Ilgar_Abdulov","175.0","74.0"
"http://dbpedia.org/resource/Ilja_Dragunov","177.8","95.256"
"http://dbpedia.org/resource/Ilya_Mate","187.0","100.0"
"http://dbpedia.org/resource/Indi_Hartwell","177.8","63.0504"
"http://dbpedia.org/resource/Inquisidor","170.0","75.0"
"http://dbpedia.org/resource/Io_Shirai","156.0","54.0"
"http://dbpedia.org/resource/Ion_Croitoru","182.88","136.08"
"http://dbpedia.org/resource/Ion_Enache","175.26","79.8336"
"http://dbpedia.org/resource/Ion_Panait","169.0","66.0"
"http://dbpedia.org/resource/Ioseb_Chugoshvili","188.0","120.0"
"http://dbpedia.org/resource/Irina_Ologonova","158.0","55.0"
"http://dbpedia.org/resource/Iris_Smith_(wrestler)","152.4","72.0"
"http://dbpedia.org/resource/Irma_Aguilar","167.0","76.0"
"http://dbpedia.org/resource/Irma_González_(wrestler)","156.0","70.0"
"http://dbpedia.org/resource/Iron_Mike_DiBiase","182.88","104.328"
"http://dbpedia.org/resource/Iron_Mike_Steele","187.96","108.864"
"http://dbpedia.org/resource/Isaiah_Swerve_Scott","185.42","91.1736"
"http://dbpedia.org/resource/Isami_Kodaka","172.0","75.0"
"http://dbpedia.org/resource/Isao_Takagi","190.0","146.0"
"http://dbpedia.org/resource/Islam_Tolba","178.0","74.0"
"http://dbpedia.org/resource/Islambek_Albiev","163.0","66.0"
"http://dbpedia.org/resource/Ismael_Borrero","160.0","59.0"
"http://dbpedia.org/resource/Mortimer_Plumtree","185.42","97.524"
"http://dbpedia.org/resource/Angelo_Mosca__King_KongKing_MoscaAngelo_Mosca_Sr.__1","193.04","144.6984"
"http://dbpedia.org/resource/Anna_Bogomazova__Anna_Bogomazova__1","185.42","70.308"
"http://dbpedia.org/resource/Anthony_Mayweather__Anthony_Mayweather__1","198.12","114.3072"
"http://dbpedia.org/resource/Damien_Wayne__Damien_Wayne__1","185.42","99.792"
"http://dbpedia.org/resource/Daniel_Puder__Daniel_Puder__1","190.5","106.596"
"http://dbpedia.org/resource/Danny_Doring__Danny_Doring__1","177.8","99.3384"
"http://dbpedia.org/resource/Danny_Hodge__Danny_Hodge__1","182.88","102.9672"
"http://dbpedia.org/resource/Kazunari_Murakami__Kazunari_Murakami__1","186.0","105.0"
"http://dbpedia.org/resource/Kasey_James__Kasey_James__1","187.96","106.596"
"http://dbpedia.org/resource/Lisa_Marie_Varon__Lisa_Marie_Varon__1","172.72","61.6896"
"http://dbpedia.org/resource/Yoh_(wrestler)__Yohei_Komatsu__1","171.5","85.0"
"http://dbpedia.org/resource/Kanjyuro_Matsuyama","163.0","85.0"
"http://dbpedia.org/resource/Kankuro_Hoshino","175.0","100.0"
"http://dbpedia.org/resource/Kantaro_Hoshino","170.0","95.0"
"http://dbpedia.org/resource/Kaori_Icho","166.0","61.0"
"http://dbpedia.org/resource/Kaori_Nakayama","150.0","53.0"
"http://dbpedia.org/resource/Kaori_Yoneyama","150.0","56.0"
"http://dbpedia.org/resource/Kaoru_(wrestler)","167.0","63.0"
"http://dbpedia.org/resource/Kaoru_Ito","160.0","108.0"
"http://dbpedia.org/resource/Karl_Anderson","185.42","97.524"
"http://dbpedia.org/resource/Karl_Fredericks","182.88","100.6992"
"http://dbpedia.org/resource/Karl_Gotch","185.42","111.132"
"http://dbpedia.org/resource/Karl_Von_Hess","177.8","99.792"
"http://dbpedia.org/resource/Karloff_Lagarde","169.0","68.0"
"http://dbpedia.org/resource/Karloff_Lagarde_Jr.","174.0","85.0"
"http://dbpedia.org/resource/Karrion_Kross","193.04","120.204"
"http://dbpedia.org/resource/Karsten_Beck","180.34","105.6888"
"http://dbpedia.org/resource/Kasavubu_(wrestler)","193.04","149.688"
"http://dbpedia.org/resource/Katarina_Waters","172.72","63.504"
"http://dbpedia.org/resource/Katie_Glass","111.76","39.0096"
"http://dbpedia.org/resource/Katsuhiko_Nagata","170.18","69.8544"
"http://dbpedia.org/resource/Katsuhiko_Nakajima","175.0","87.0"
"http://dbpedia.org/resource/Katsuji_Ueda","177.0","96.0"
"http://dbpedia.org/resource/Katsumi_Usuda","176.0","86.0"
"http://dbpedia.org/resource/Katsushi_Takemura","178.0","99.0"
"http://dbpedia.org/resource/Katsuya_Kitamura","183.0","120.0"
"http://dbpedia.org/resource/Kay_Lee_Ray","172.72","50.8032"
